,sub_num,true_planet,fold_num,dataset,galaxy,prt
0,33,92,5.0,train,1,3
0,33,92,6.0,train,1,3
0,33,92,7.0,train,1,3
0,33,92,8.0,train,1,3
0,33,92,9.0,train,1,3
0,33,92,10.0,train,1,3
0,33,20,1.0,test,0,2
0,33,20,2.0,train,0,2
0,33,20,3.0,train,0,2
0,33,20,4.0,train,0,2
0,33,20,5.0,train,0,2
0,33,20,6.0,train,0,2
0,33,20,7.0,train,0,2
0,33,20,8.0,train,0,2
0,33,20,9.0,train,0,2
0,33,20,10.0,train,0,2
0,33,42,2.0,test,1,3
0,33,42,1.0,train,1,3
0,33,42,3.0,train,1,3
0,33,42,4.0,train,1,3
0,33,42,5.0,train,1,3
0,33,42,6.0,train,1,3
0,33,42,7.0,train,1,3
0,33,42,8.0,train,1,3
0,33,42,9.0,train,1,3
0,33,42,10.0,train,1,3
0,33,84,2.0,test,1,3
0,33,84,1.0,train,1,3
0,33,84,3.0,train,1,3
0,33,84,4.0,train,1,3
0,33,84,5.0,train,1,3
0,33,84,6.0,train,1,3
0,33,84,7.0,train,1,3
0,33,84,8.0,train,1,3
0,33,84,9.0,train,1,3
0,33,84,10.0,train,1,3
0,33,63,2.0,test,2,5
0,33,63,1.0,train,2,5
0,33,63,3.0,train,2,5
0,33,63,4.0,train,2,5
0,33,63,5.0,train,2,5
0,33,63,6.0,train,2,5
0,33,63,7.0,train,2,5
0,33,63,8.0,train,2,5
0,33,63,9.0,train,2,5
0,33,63,10.0,train,2,5
0,33,68,2.0,test,2,6
0,33,68,1.0,train,2,6
0,33,68,3.0,train,2,6
0,33,68,4.0,train,2,6
0,33,68,5.0,train,2,6
0,33,68,6.0,train,2,6
0,33,68,7.0,train,2,6
0,33,68,8.0,train,2,6
0,33,68,9.0,train,2,6
0,33,68,10.0,train,2,6
0,33,22,2.0,test,0,3
0,33,22,1.0,train,0,3
0,33,22,3.0,train,0,3
0,33,22,4.0,train,0,3
0,33,22,5.0,train,0,3
0,33,22,6.0,train,0,3
0,33,22,7.0,train,0,3
0,33,22,8.0,train,0,3
0,33,22,9.0,train,0,3
0,33,22,10.0,train,0,3
0,33,41,2.0,test,2,7
0,33,41,1.0,train,2,7
0,33,41,3.0,train,2,7
0,33,41,4.0,train,2,7
0,33,41,5.0,train,2,7
0,33,41,6.0,train,2,7
0,33,41,7.0,train,2,7
0,33,41,8.0,train,2,7
0,33,41,9.0,train,2,7
0,33,41,10.0,train,2,7
0,33,28,3.0,test,1,3
0,33,28,1.0,train,1,3
0,33,28,2.0,train,1,3
0,33,28,4.0,train,1,3
0,33,28,5.0,train,1,3
0,33,28,6.0,train,1,3
0,33,28,7.0,train,1,3
0,33,28,8.0,train,1,3
0,33,28,9.0,train,1,3
0,33,28,10.0,train,1,3
0,33,43,3.0,test,1,3
0,33,43,1.0,train,1,3
0,33,43,2.0,train,1,3
0,33,43,4.0,train,1,3
0,33,43,5.0,train,1,3
0,33,43,6.0,train,1,3
0,33,43,7.0,train,1,3
0,33,43,8.0,train,1,3
0,33,43,9.0,train,1,3
0,33,43,10.0,train,1,3
0,33,64,3.0,test,2,5
0,33,64,1.0,train,2,5
0,33,64,2.0,train,2,5
0,33,64,4.0,train,2,5
0,33,64,5.0,train,2,5
0,33,64,6.0,train,2,5
0,33,64,7.0,train,2,5
0,33,64,8.0,train,2,5
0,33,64,9.0,train,2,5
0,33,64,10.0,train,2,5
0,33,9,3.0,test,0,2
0,33,9,1.0,train,0,2
0,33,9,2.0,train,0,2
0,33,9,4.0,train,0,2
0,33,9,5.0,train,0,2
0,33,9,6.0,train,0,2
0,33,9,7.0,train,0,2
0,33,9,8.0,train,0,2
0,33,9,9.0,train,0,2
0,33,9,10.0,train,0,2
0,33,62,3.0,test,0,2
0,33,62,1.0,train,0,2
0,33,62,2.0,train,0,2
0,33,62,4.0,train,0,2
0,33,62,5.0,train,0,2
0,33,62,6.0,train,0,2
0,33,62,7.0,train,0,2
0,33,62,8.0,train,0,2
0,33,62,9.0,train,0,2
0,33,62,10.0,train,0,2
0,33,30,3.0,test,2,6
0,33,30,1.0,train,2,6
0,33,30,2.0,train,2,6
0,33,30,4.0,train,2,6
0,33,30,5.0,train,2,6
0,33,30,6.0,train,2,6
0,33,30,7.0,train,2,6
0,33,30,8.0,train,2,6
0,33,30,9.0,train,2,6
0,33,30,10.0,train,2,6
0,33,81,3.0,test,1,3
0,33,81,1.0,train,1,3
0,33,81,2.0,train,1,3
0,33,81,4.0,train,1,3
0,33,81,5.0,train,1,3
0,33,81,6.0,train,1,3
0,33,81,7.0,train,1,3
0,33,81,8.0,train,1,3
0,33,81,9.0,train,1,3
0,33,81,10.0,train,1,3
0,33,10,4.0,test,0,2
0,33,10,1.0,train,0,2
0,33,10,2.0,train,0,2
0,33,10,3.0,train,0,2
0,33,10,5.0,train,0,2
0,33,10,6.0,train,0,2
0,33,10,7.0,train,0,2
0,33,10,8.0,train,0,2
0,33,10,9.0,train,0,2
0,33,10,10.0,train,0,2
0,33,80,4.0,test,1,3
0,33,80,1.0,train,1,3
0,33,80,2.0,train,1,3
0,33,80,3.0,train,1,3
0,33,80,5.0,train,1,3
0,33,80,6.0,train,1,3
0,33,80,7.0,train,1,3
0,33,80,8.0,train,1,3
0,33,80,9.0,train,1,3
0,33,80,10.0,train,1,3
0,33,49,4.0,test,1,3
0,33,49,1.0,train,1,3
0,33,49,2.0,train,1,3
0,33,49,3.0,train,1,3
0,33,49,5.0,train,1,3
0,33,49,6.0,train,1,3
0,33,49,7.0,train,1,3
0,33,49,8.0,train,1,3
0,33,49,9.0,train,1,3
0,33,49,10.0,train,1,3
0,33,12,4.0,test,0,2
0,33,12,1.0,train,0,2
0,33,12,2.0,train,0,2
0,33,12,3.0,train,0,2
0,33,12,5.0,train,0,2
0,33,12,6.0,train,0,2
0,33,12,7.0,train,0,2
0,33,12,8.0,train,0,2
0,33,12,9.0,train,0,2
0,33,12,10.0,train,0,2
0,33,85,4.0,test,1,3
0,33,85,1.0,train,1,3
0,33,85,2.0,train,1,3
0,33,85,3.0,train,1,3
0,33,85,5.0,train,1,3
0,33,85,6.0,train,1,3
0,33,85,7.0,train,1,3
0,33,85,8.0,train,1,3
0,33,85,9.0,train,1,3
0,33,85,10.0,train,1,3
0,33,94,4.0,test,1,1
0,33,94,1.0,train,1,1
0,33,94,2.0,train,1,1
0,33,94,3.0,train,1,1
0,33,94,5.0,train,1,1
0,33,94,6.0,train,1,1
0,33,94,7.0,train,1,1
0,33,94,8.0,train,1,1
0,33,94,9.0,train,1,1
0,33,94,10.0,train,1,1
0,33,11,5.0,test,0,2
0,33,11,1.0,train,0,2
0,33,11,2.0,train,0,2
0,33,11,3.0,train,0,2
0,33,11,4.0,train,0,2
0,33,11,6.0,train,0,2
0,33,11,7.0,train,0,2
0,33,11,8.0,train,0,2
0,33,11,9.0,train,0,2
0,33,11,10.0,train,0,2
0,33,89,5.0,test,1,3
0,33,89,1.0,train,1,3
0,33,89,2.0,train,1,3
0,33,89,3.0,train,1,3
0,33,89,4.0,train,1,3
0,33,89,6.0,train,1,3
0,33,89,7.0,train,1,3
0,33,89,8.0,train,1,3
0,33,89,9.0,train,1,3
0,33,89,10.0,train,1,3
0,33,60,5.0,test,0,2
0,33,60,1.0,train,0,2
0,33,60,2.0,train,0,2
0,33,60,3.0,train,0,2
0,33,60,4.0,train,0,2
0,33,60,6.0,train,0,2
0,33,60,7.0,train,0,2
0,33,60,8.0,train,0,2
0,33,60,9.0,train,0,2
0,33,60,10.0,train,0,2
0,33,7,5.0,test,2,7
0,33,7,1.0,train,2,7
0,33,7,2.0,train,2,7
0,33,7,3.0,train,2,7
0,33,7,4.0,train,2,7
0,33,7,6.0,train,2,7
0,33,7,7.0,train,2,7
0,33,7,8.0,train,2,7
0,33,7,9.0,train,2,7
0,33,7,10.0,train,2,7
0,33,26,5.0,test,2,5
0,33,26,1.0,train,2,5
0,33,26,2.0,train,2,5
0,33,26,3.0,train,2,5
0,33,26,4.0,train,2,5
0,33,26,6.0,train,2,5
0,33,26,7.0,train,2,5
0,33,26,8.0,train,2,5
0,33,26,9.0,train,2,5
0,33,26,10.0,train,2,5
0,33,4,5.0,test,1,3
0,33,4,1.0,train,1,3
0,33,4,2.0,train,1,3
0,33,4,3.0,train,1,3
0,33,4,4.0,train,1,3
0,33,4,6.0,train,1,3
0,33,4,7.0,train,1,3
0,33,4,8.0,train,1,3
0,33,4,9.0,train,1,3
0,33,4,10.0,train,1,3
0,33,91,5.0,test,1,3
0,33,91,1.0,train,1,3
0,33,91,2.0,train,1,3
0,33,91,3.0,train,1,3
0,33,91,4.0,train,1,3
0,33,91,6.0,train,1,3
0,33,91,7.0,train,1,3
0,33,91,8.0,train,1,3
0,33,91,9.0,train,1,3
0,33,91,10.0,train,1,3
0,33,27,6.0,test,2,6
0,33,27,1.0,train,2,6
0,33,27,2.0,train,2,6
0,33,27,3.0,train,2,6
0,33,27,4.0,train,2,6
0,33,27,5.0,train,2,6
0,33,27,7.0,train,2,6
0,33,27,8.0,train,2,6
0,33,27,9.0,train,2,6
0,33,27,10.0,train,2,6
0,33,93,6.0,test,1,3
0,33,93,1.0,train,1,3
0,33,93,2.0,train,1,3
0,33,93,3.0,train,1,3
0,33,93,4.0,train,1,3
0,33,93,5.0,train,1,3
0,33,93,7.0,train,1,3
0,33,93,8.0,train,1,3
0,33,93,9.0,train,1,3
0,33,93,10.0,train,1,3
0,33,69,6.0,test,0,2
0,33,69,1.0,train,0,2
0,33,69,2.0,train,0,2
0,33,69,3.0,train,0,2
0,33,69,4.0,train,0,2
0,33,69,5.0,train,0,2
0,33,69,7.0,train,0,2
0,33,69,8.0,train,0,2
0,33,69,9.0,train,0,2
0,33,69,10.0,train,0,2
0,33,8,6.0,test,0,2
0,33,8,1.0,train,0,2
0,33,8,2.0,train,0,2
0,33,8,3.0,train,0,2
0,33,8,4.0,train,0,2
0,33,8,5.0,train,0,2
0,33,8,7.0,train,0,2
0,33,8,8.0,train,0,2
0,33,8,9.0,train,0,2
0,33,8,10.0,train,0,2
0,33,21,6.0,test,0,2
0,33,21,1.0,train,0,2
0,33,21,2.0,train,0,2
0,33,21,3.0,train,0,2
0,33,21,4.0,train,0,2
0,33,21,5.0,train,0,2
0,33,21,7.0,train,0,2
0,33,21,8.0,train,0,2
0,33,21,9.0,train,0,2
0,33,21,10.0,train,0,2
0,33,82,6.0,test,1,2
0,33,82,1.0,train,1,2
0,33,82,2.0,train,1,2
0,33,82,3.0,train,1,2
0,33,82,4.0,train,1,2
0,33,82,5.0,train,1,2
0,33,82,7.0,train,1,2
0,33,82,8.0,train,1,2
0,33,82,9.0,train,1,2
0,33,82,10.0,train,1,2
0,33,6,7.0,test,2,7
0,33,6,1.0,train,2,7
0,33,6,2.0,train,2,7
0,33,6,3.0,train,2,7
0,33,6,4.0,train,2,7
0,33,6,5.0,train,2,7
0,33,6,6.0,train,2,7
0,33,6,8.0,train,2,7
0,33,6,9.0,train,2,7
0,33,6,10.0,train,2,7
0,33,1,7.0,test,0,2
0,33,1,1.0,train,0,2
0,33,1,2.0,train,0,2
0,33,1,3.0,train,0,2
0,33,1,4.0,train,0,2
0,33,1,5.0,train,0,2
0,33,1,6.0,train,0,2
0,33,1,8.0,train,0,2
0,33,1,9.0,train,0,2
0,33,1,10.0,train,0,2
0,33,0,7.0,test,0,2
0,33,0,1.0,train,0,2
0,33,0,2.0,train,0,2
0,33,0,3.0,train,0,2
0,33,0,4.0,train,0,2
0,33,0,5.0,train,0,2
0,33,0,6.0,train,0,2
0,33,0,8.0,train,0,2
0,33,0,9.0,train,0,2
0,33,0,10.0,train,0,2
0,33,83,7.0,test,1,3
0,33,83,1.0,train,1,3
0,33,83,2.0,train,1,3
0,33,83,3.0,train,1,3
0,33,83,4.0,train,1,3
0,33,83,5.0,train,1,3
0,33,83,6.0,train,1,3
0,33,83,8.0,train,1,3
0,33,83,9.0,train,1,3
0,33,83,10.0,train,1,3
0,33,70,7.0,test,0,2
0,33,70,1.0,train,0,2
0,33,70,2.0,train,0,2
0,33,70,3.0,train,0,2
0,33,70,4.0,train,0,2
0,33,70,5.0,train,0,2
0,33,70,6.0,train,0,2
0,33,70,8.0,train,0,2
0,33,70,9.0,train,0,2
0,33,70,10.0,train,0,2
0,33,31,7.0,test,0,1
0,33,31,1.0,train,0,1
0,33,31,2.0,train,0,1
0,33,31,3.0,train,0,1
0,33,31,4.0,train,0,1
0,33,31,5.0,train,0,1
0,33,31,6.0,train,0,1
0,33,31,8.0,train,0,1
0,33,31,9.0,train,0,1
0,33,31,10.0,train,0,1
0,33,87,7.0,test,1,3
0,33,87,1.0,train,1,3
0,33,87,2.0,train,1,3
0,33,87,3.0,train,1,3
0,33,87,4.0,train,1,3
0,33,87,5.0,train,1,3
0,33,87,6.0,train,1,3
0,33,87,8.0,train,1,3
0,33,87,9.0,train,1,3
0,33,87,10.0,train,1,3
0,33,44,8.0,test,1,3
0,33,44,1.0,train,1,3
0,33,44,2.0,train,1,3
0,33,44,3.0,train,1,3
0,33,44,4.0,train,1,3
0,33,44,5.0,train,1,3
0,33,44,6.0,train,1,3
0,33,44,7.0,train,1,3
0,33,44,9.0,train,1,3
0,33,44,10.0,train,1,3
0,33,61,8.0,test,0,2
0,33,61,1.0,train,0,2
0,33,61,2.0,train,0,2
0,33,61,3.0,train,0,2
0,33,61,4.0,train,0,2
0,33,61,5.0,train,0,2
0,33,61,6.0,train,0,2
0,33,61,7.0,train,0,2
0,33,61,9.0,train,0,2
0,33,61,10.0,train,0,2
0,33,5,8.0,test,2,9
0,33,5,1.0,train,2,9
0,33,5,2.0,train,2,9
0,33,5,3.0,train,2,9
0,33,5,4.0,train,2,9
0,33,5,5.0,train,2,9
0,33,5,6.0,train,2,9
0,33,5,7.0,train,2,9
0,33,5,9.0,train,2,9
0,33,5,10.0,train,2,9
0,33,24,8.0,test,2,7
0,33,24,1.0,train,2,7
0,33,24,2.0,train,2,7
0,33,24,3.0,train,2,7
0,33,24,4.0,train,2,7
0,33,24,5.0,train,2,7
0,33,24,6.0,train,2,7
0,33,24,7.0,train,2,7
0,33,24,9.0,train,2,7
0,33,24,10.0,train,2,7
0,33,66,8.0,test,2,6
0,33,66,1.0,train,2,6
0,33,66,2.0,train,2,6
0,33,66,3.0,train,2,6
0,33,66,4.0,train,2,6
0,33,66,5.0,train,2,6
0,33,66,6.0,train,2,6
0,33,66,7.0,train,2,6
0,33,66,9.0,train,2,6
0,33,66,10.0,train,2,6
0,33,65,8.0,test,2,6
0,33,65,1.0,train,2,6
0,33,65,2.0,train,2,6
0,33,65,3.0,train,2,6
0,33,65,4.0,train,2,6
0,33,65,5.0,train,2,6
0,33,65,6.0,train,2,6
0,33,65,7.0,train,2,6
0,33,65,9.0,train,2,6
0,33,65,10.0,train,2,6
0,33,88,9.0,test,1,3
0,33,88,1.0,train,1,3
0,33,88,2.0,train,1,3
0,33,88,3.0,train,1,3
0,33,88,4.0,train,1,3
0,33,88,5.0,train,1,3
0,33,88,6.0,train,1,3
0,33,88,7.0,train,1,3
0,33,88,8.0,train,1,3
0,33,88,10.0,train,1,3
0,33,90,9.0,test,1,3
0,33,90,1.0,train,1,3
0,33,90,2.0,train,1,3
0,33,90,3.0,train,1,3
0,33,90,4.0,train,1,3
0,33,90,5.0,train,1,3
0,33,90,6.0,train,1,3
0,33,90,7.0,train,1,3
0,33,90,8.0,train,1,3
0,33,90,10.0,train,1,3
0,33,72,9.0,test,2,1
0,33,72,1.0,train,2,1
0,33,72,2.0,train,2,1
0,33,72,3.0,train,2,1
0,33,72,4.0,train,2,1
0,33,72,5.0,train,2,1
0,33,72,6.0,train,2,1
0,33,72,7.0,train,2,1
0,33,72,8.0,train,2,1
0,33,72,10.0,train,2,1
0,33,40,9.0,test,1,3
0,33,40,1.0,train,1,3
0,33,40,2.0,train,1,3
0,33,40,3.0,train,1,3
0,33,40,4.0,train,1,3
0,33,40,5.0,train,1,3
0,33,40,6.0,train,1,3
0,33,40,7.0,train,1,3
0,33,40,8.0,train,1,3
0,33,40,10.0,train,1,3
0,33,71,9.0,test,2,6
0,33,71,1.0,train,2,6
0,33,71,2.0,train,2,6
0,33,71,3.0,train,2,6
0,33,71,4.0,train,2,6
0,33,71,5.0,train,2,6
0,33,71,6.0,train,2,6
0,33,71,7.0,train,2,6
0,33,71,8.0,train,2,6
0,33,71,10.0,train,2,6
0,33,3,9.0,test,1,4
0,33,3,1.0,train,1,4
0,33,3,2.0,train,1,4
0,33,3,3.0,train,1,4
0,33,3,4.0,train,1,4
0,33,3,5.0,train,1,4
0,33,3,6.0,train,1,4
0,33,3,7.0,train,1,4
0,33,3,8.0,train,1,4
0,33,3,10.0,train,1,4
0,33,50,9.0,test,2,6
0,33,50,1.0,train,2,6
0,33,50,2.0,train,2,6
0,33,50,3.0,train,2,6
0,33,50,4.0,train,2,6
0,33,50,5.0,train,2,6
0,33,50,6.0,train,2,6
0,33,50,7.0,train,2,6
0,33,50,8.0,train,2,6
0,33,50,10.0,train,2,6
0,33,25,10.0,test,2,7
0,33,25,1.0,train,2,7
0,33,25,2.0,train,2,7
0,33,25,3.0,train,2,7
0,33,25,4.0,train,2,7
0,33,25,5.0,train,2,7
0,33,25,6.0,train,2,7
0,33,25,7.0,train,2,7
0,33,25,8.0,train,2,7
0,33,25,9.0,train,2,7
0,33,29,10.0,test,2,7
0,33,29,1.0,train,2,7
0,33,29,2.0,train,2,7
0,33,29,3.0,train,2,7
0,33,29,4.0,train,2,7
0,33,29,5.0,train,2,7
0,33,29,6.0,train,2,7
0,33,29,7.0,train,2,7
0,33,29,8.0,train,2,7
0,33,29,9.0,train,2,7
0,33,48,10.0,test,1,3
0,33,48,1.0,train,1,3
0,33,48,2.0,train,1,3
0,33,48,3.0,train,1,3
0,33,48,4.0,train,1,3
0,33,48,5.0,train,1,3
0,33,48,6.0,train,1,3
0,33,48,7.0,train,1,3
0,33,48,8.0,train,1,3
0,33,48,9.0,train,1,3
0,33,67,10.0,test,2,7
0,33,67,1.0,train,2,7
0,33,67,2.0,train,2,7
0,33,67,3.0,train,2,7
0,33,67,4.0,train,2,7
0,33,67,5.0,train,2,7
0,33,67,6.0,train,2,7
0,33,67,7.0,train,2,7
0,33,67,8.0,train,2,7
0,33,67,9.0,train,2,7
0,33,2,10.0,test,1,4
0,33,2,1.0,train,1,4
0,33,2,2.0,train,1,4
0,33,2,3.0,train,1,4
0,33,2,4.0,train,1,4
0,33,2,5.0,train,1,4
0,33,2,6.0,train,1,4
0,33,2,7.0,train,1,4
0,33,2,8.0,train,1,4
0,33,2,9.0,train,1,4
0,33,45,10.0,test,1,3
0,33,45,1.0,train,1,3
0,33,45,2.0,train,1,3
0,33,45,3.0,train,1,3
0,33,45,4.0,train,1,3
0,33,45,5.0,train,1,3
0,33,45,6.0,train,1,3
0,33,45,7.0,train,1,3
0,33,45,8.0,train,1,3
0,33,45,9.0,train,1,3
0,34,32,1.0,test,0,1
0,34,32,2.0,train,0,1
0,34,32,3.0,train,0,1
0,34,32,4.0,train,0,1
0,34,32,5.0,train,0,1
0,34,32,6.0,train,0,1
0,34,32,7.0,train,0,1
0,34,32,8.0,train,0,1
0,34,32,9.0,train,0,1
0,34,32,10.0,train,0,1
0,34,8,1.0,test,0,2
0,34,8,2.0,train,0,2
0,34,8,3.0,train,0,2
0,34,8,4.0,train,0,2
0,34,8,5.0,train,0,2
0,34,8,6.0,train,0,2
0,34,8,7.0,train,0,2
0,34,8,8.0,train,0,2
0,34,8,9.0,train,0,2
0,34,8,10.0,train,0,2
0,34,86,1.0,test,1,2
0,34,86,2.0,train,1,2
0,34,86,3.0,train,1,2
0,34,86,4.0,train,1,2
0,34,86,5.0,train,1,2
0,34,86,6.0,train,1,2
0,34,86,7.0,train,1,2
0,34,86,8.0,train,1,2
0,34,86,9.0,train,1,2
0,34,86,10.0,train,1,2
0,34,7,1.0,test,2,7
0,34,7,2.0,train,2,7
0,34,7,3.0,train,2,7
0,34,7,4.0,train,2,7
0,34,7,5.0,train,2,7
0,34,7,6.0,train,2,7
0,34,7,7.0,train,2,7
0,34,7,8.0,train,2,7
0,34,7,9.0,train,2,7
0,34,7,10.0,train,2,7
0,34,22,1.0,test,0,2
0,34,22,2.0,train,0,2
0,34,22,3.0,train,0,2
0,34,22,4.0,train,0,2
0,34,22,5.0,train,0,2
0,34,22,6.0,train,0,2
0,34,22,7.0,train,0,2
0,34,22,8.0,train,0,2
0,34,22,9.0,train,0,2
0,34,22,10.0,train,0,2
0,34,90,1.0,test,1,2
0,34,90,2.0,train,1,2
0,34,90,3.0,train,1,2
0,34,90,4.0,train,1,2
0,34,90,5.0,train,1,2
0,34,90,6.0,train,1,2
0,34,90,7.0,train,1,2
0,34,90,8.0,train,1,2
0,34,90,9.0,train,1,2
0,34,90,10.0,train,1,2
0,34,3,1.0,test,1,4
0,34,3,2.0,train,1,4
0,34,3,3.0,train,1,4
0,34,3,4.0,train,1,4
0,34,3,5.0,train,1,4
0,34,3,6.0,train,1,4
0,34,3,7.0,train,1,4
0,34,3,8.0,train,1,4
0,34,3,9.0,train,1,4
0,34,3,10.0,train,1,4
0,34,80,2.0,test,1,2
0,34,80,1.0,train,1,2
0,34,80,3.0,train,1,2
0,34,80,4.0,train,1,2
0,34,80,5.0,train,1,2
0,34,80,6.0,train,1,2
0,34,80,7.0,train,1,2
0,34,80,8.0,train,1,2
0,34,80,9.0,train,1,2
0,34,80,10.0,train,1,2
0,34,46,2.0,test,2,3
0,34,46,1.0,train,2,3
0,34,46,3.0,train,2,3
0,34,46,4.0,train,2,3
0,34,46,5.0,train,2,3
0,34,46,6.0,train,2,3
0,34,46,7.0,train,2,3
0,34,46,8.0,train,2,3
0,34,46,9.0,train,2,3
0,34,46,10.0,train,2,3
0,34,24,2.0,test,2,5
0,34,24,1.0,train,2,5
0,34,24,3.0,train,2,5
0,34,24,4.0,train,2,5
0,34,24,5.0,train,2,5
0,34,24,6.0,train,2,5
0,34,24,7.0,train,2,5
0,34,24,8.0,train,2,5
0,34,24,9.0,train,2,5
0,34,24,10.0,train,2,5
0,34,89,2.0,test,1,2
0,34,89,1.0,train,1,2
0,34,89,3.0,train,1,2
0,34,89,4.0,train,1,2
0,34,89,5.0,train,1,2
0,34,89,6.0,train,1,2
0,34,89,7.0,train,1,2
0,34,89,8.0,train,1,2
0,34,89,9.0,train,1,2
0,34,89,10.0,train,1,2
0,34,48,2.0,test,1,2
0,34,48,1.0,train,1,2
0,34,48,3.0,train,1,2
0,34,48,4.0,train,1,2
0,34,48,5.0,train,1,2
0,34,48,6.0,train,1,2
0,34,48,7.0,train,1,2
0,34,48,8.0,train,1,2
0,34,48,9.0,train,1,2
0,34,48,10.0,train,1,2
0,34,25,2.0,test,2,5
0,34,25,1.0,train,2,5
0,34,25,3.0,train,2,5
0,34,25,4.0,train,2,5
0,34,25,5.0,train,2,5
0,34,25,6.0,train,2,5
0,34,25,7.0,train,2,5
0,34,25,8.0,train,2,5
0,34,25,9.0,train,2,5
0,34,25,10.0,train,2,5
0,34,73,2.0,test,2,2
0,34,73,1.0,train,2,2
0,34,73,3.0,train,2,2
0,34,73,4.0,train,2,2
0,34,73,5.0,train,2,2
0,34,73,6.0,train,2,2
0,34,73,7.0,train,2,2
0,34,73,8.0,train,2,2
0,34,73,9.0,train,2,2
0,34,73,10.0,train,2,2
0,34,2,3.0,test,1,6
0,34,2,1.0,train,1,6
0,34,2,2.0,train,1,6
0,34,2,4.0,train,1,6
0,34,2,5.0,train,1,6
0,34,2,6.0,train,1,6
0,34,2,7.0,train,1,6
0,34,2,8.0,train,1,6
0,34,2,9.0,train,1,6
0,34,2,10.0,train,1,6
0,34,54,3.0,test,1,1
0,34,54,1.0,train,1,1
0,34,54,2.0,train,1,1
0,34,54,4.0,train,1,1
0,34,54,5.0,train,1,1
0,34,54,6.0,train,1,1
0,34,54,7.0,train,1,1
0,34,54,8.0,train,1,1
0,34,54,9.0,train,1,1
0,34,54,10.0,train,1,1
0,34,61,3.0,test,0,2
0,34,61,1.0,train,0,2
0,34,61,2.0,train,0,2
0,34,61,4.0,train,0,2
0,34,61,5.0,train,0,2
0,34,61,6.0,train,0,2
0,34,61,7.0,train,0,2
0,34,61,8.0,train,0,2
0,34,61,9.0,train,0,2
0,34,61,10.0,train,0,2
0,34,28,3.0,test,1,3
0,34,28,1.0,train,1,3
0,34,28,2.0,train,1,3
0,34,28,4.0,train,1,3
0,34,28,5.0,train,1,3
0,34,28,6.0,train,1,3
0,34,28,7.0,train,1,3
0,34,28,8.0,train,1,3
0,34,28,9.0,train,1,3
0,34,28,10.0,train,1,3
0,34,62,3.0,test,0,2
0,34,62,1.0,train,0,2
0,34,62,2.0,train,0,2
0,34,62,4.0,train,0,2
0,34,62,5.0,train,0,2
0,34,62,6.0,train,0,2
0,34,62,7.0,train,0,2
0,34,62,8.0,train,0,2
0,34,62,9.0,train,0,2
0,34,62,10.0,train,0,2
0,34,4,3.0,test,1,4
0,34,4,1.0,train,1,4
0,34,4,2.0,train,1,4
0,34,4,4.0,train,1,4
0,34,4,5.0,train,1,4
0,34,4,6.0,train,1,4
0,34,4,7.0,train,1,4
0,34,4,8.0,train,1,4
0,34,4,9.0,train,1,4
0,34,4,10.0,train,1,4
0,34,10,3.0,test,0,2
0,34,10,1.0,train,0,2
0,34,10,2.0,train,0,2
0,34,10,4.0,train,0,2
0,34,10,5.0,train,0,2
0,34,10,6.0,train,0,2
0,34,10,7.0,train,0,2
0,34,10,8.0,train,0,2
0,34,10,9.0,train,0,2
0,34,10,10.0,train,0,2
0,34,53,4.0,test,2,4
0,34,53,1.0,train,2,4
0,34,53,2.0,train,2,4
0,34,53,3.0,train,2,4
0,34,53,5.0,train,2,4
0,34,53,6.0,train,2,4
0,34,53,7.0,train,2,4
0,34,53,8.0,train,2,4
0,34,53,9.0,train,2,4
0,34,53,10.0,train,2,4
0,34,30,4.0,test,2,5
0,34,30,1.0,train,2,5
0,34,30,2.0,train,2,5
0,34,30,3.0,train,2,5
0,34,30,5.0,train,2,5
0,34,30,6.0,train,2,5
0,34,30,7.0,train,2,5
0,34,30,8.0,train,2,5
0,34,30,9.0,train,2,5
0,34,30,10.0,train,2,5
0,34,43,4.0,test,1,2
0,34,43,1.0,train,1,2
0,34,43,2.0,train,1,2
0,34,43,3.0,train,1,2
0,34,43,5.0,train,1,2
0,34,43,6.0,train,1,2
0,34,43,7.0,train,1,2
0,34,43,8.0,train,1,2
0,34,43,9.0,train,1,2
0,34,43,10.0,train,1,2
0,34,94,4.0,test,1,2
0,34,94,1.0,train,1,2
0,34,94,2.0,train,1,2
0,34,94,3.0,train,1,2
0,34,94,5.0,train,1,2
0,34,94,6.0,train,1,2
0,34,94,7.0,train,1,2
0,34,94,8.0,train,1,2
0,34,94,9.0,train,1,2
0,34,94,10.0,train,1,2
0,34,44,4.0,test,1,2
0,34,44,1.0,train,1,2
0,34,44,2.0,train,1,2
0,34,44,3.0,train,1,2
0,34,44,5.0,train,1,2
0,34,44,6.0,train,1,2
0,34,44,7.0,train,1,2
0,34,44,8.0,train,1,2
0,34,44,9.0,train,1,2
0,34,44,10.0,train,1,2
0,34,41,4.0,test,2,5
0,34,41,1.0,train,2,5
0,34,41,2.0,train,2,5
0,34,41,3.0,train,2,5
0,34,41,5.0,train,2,5
0,34,41,6.0,train,2,5
0,34,41,7.0,train,2,5
0,34,41,8.0,train,2,5
0,34,41,9.0,train,2,5
0,34,41,10.0,train,2,5
0,34,26,4.0,test,2,5
0,34,26,1.0,train,2,5
0,34,26,2.0,train,2,5
0,34,26,3.0,train,2,5
0,34,26,5.0,train,2,5
0,34,26,6.0,train,2,5
0,34,26,7.0,train,2,5
