,sub_num,true_planet,galaxy,prt
6444,183,88,1,3
6445,183,89,1,3
6446,183,90,1,3
6447,183,91,1,3
6448,183,92,1,3
6449,183,93,1,3
6450,183,94,1,1
6451,184,0,0,2
6452,184,1,0,3
6453,184,2,1,3
6454,184,3,1,4
6455,184,4,1,4
6456,184,5,2,10
6457,184,6,2,8
6458,184,7,2,11
6459,184,8,0,2
6460,184,9,0,2
6461,184,10,0,3
6462,184,11,0,1
6463,184,20,0,2
6464,184,21,0,2
6465,184,22,0,3
6466,184,23,2,12
6467,184,24,2,10
6468,184,25,2,11
6469,184,26,2,10
6470,184,27,2,10
6471,184,28,1,4
6472,184,29,2,1
6473,184,40,1,4
6474,184,41,2,12
6475,184,42,1,3
6476,184,43,1,4
6477,184,44,1,4
6478,184,45,1,3
6479,184,46,2,8
6480,184,47,2,9
6481,184,48,1,3
6482,184,49,1,4
6483,184,50,2,2
6484,184,60,0,3
6485,184,61,0,2
6486,184,62,0,3
6487,184,63,2,9
6488,184,64,2,10
6489,184,65,2,9
6490,184,66,2,8
6491,184,67,2,9
6492,184,68,2,9
6493,184,69,0,1
6494,184,80,1,3
6495,184,81,1,3
6496,184,82,1,3
6497,184,83,1,3
6498,184,84,1,4
6499,184,85,1,4
6500,184,86,1,3
6501,184,87,1,3
6502,184,88,1,3
6503,184,89,1,3
6504,184,90,1,3
6505,184,91,1,4
6506,184,92,1,3
6507,184,93,1,1
6508,188,0,0,3
6509,188,1,0,3
6510,188,2,1,4
6511,188,3,1,3
6512,188,4,1,3
6513,188,5,2,5
6514,188,6,2,5
6515,188,7,2,7
6516,188,8,0,2
6517,188,9,0,2
6518,188,10,0,2
6519,188,11,0,2
6520,188,12,0,2
6521,188,13,2,1
6522,188,20,0,2
6523,188,21,0,3
6524,188,22,0,3
6525,188,23,2,6
6526,188,24,2,8
6527,188,25,2,9
6528,188,26,2,7
6529,188,27,2,6
6530,188,28,1,3
6531,188,29,2,7
6532,188,30,2,3
6533,188,40,1,3
6534,188,41,2,8
6535,188,42,1,3
6536,188,43,1,3
6537,188,44,1,3
6538,188,45,1,4
6539,188,46,2,7
6540,188,47,2,5
6541,188,48,1,3
6542,188,49,1,3
6543,188,50,2,6
6544,188,51,2,5
6545,188,60,0,2
6546,188,61,0,2
6547,188,62,0,2
6548,188,63,2,7
6549,188,64,2,5
6550,188,65,2,7
6551,188,66,2,7
6552,188,67,2,5
6553,188,68,2,4
6554,188,69,0,2
6555,188,70,0,2
6556,188,71,2,5
6557,188,72,2,1
6558,188,80,1,3
6559,188,81,1,2
6560,188,82,1,2
6561,188,83,1,3
6562,188,84,1,2
6563,188,85,1,2
6564,188,86,1,3
6565,188,87,1,3
6566,188,88,1,3
6567,188,89,1,2
6568,188,90,1,2
6569,188,91,1,3
6570,188,92,1,3
6571,188,93,1,3
6572,188,94,1,2
6573,188,95,2,1
6574,190,0,0,3
6575,190,1,0,3
6576,190,2,1,4
6577,190,3,1,4
6578,190,4,1,3
6579,190,5,2,7
6580,190,6,2,7
6581,190,7,2,8
6582,190,8,0,2
6583,190,9,0,2
6584,190,10,0,2
6585,190,11,0,2
6586,190,12,0,1
6587,190,20,0,2
6588,190,21,0,2
6589,190,22,0,2
6590,190,23,2,10
6591,190,24,2,8
6592,190,25,2,8
6593,190,26,2,8
6594,190,27,2,10
6595,190,28,1,3
6596,190,29,2,7
6597,190,40,1,3
6598,190,41,2,7
6599,190,42,1,4
6600,190,43,1,4
6601,190,44,1,5
6602,190,45,1,3
6603,190,46,2,9
6604,190,47,2,7
6605,190,48,1,3
6606,190,49,1,3
6607,190,50,2,8
6608,190,60,0,2
6609,190,61,0,2
6610,190,62,0,2
6611,190,63,2,5
6612,190,64,2,8
6613,190,65,2,7
6614,190,66,2,5
6615,190,67,2,8
6616,190,68,2,6
6617,190,69,0,2
6618,190,70,0,2
6619,190,71,2,3
6620,190,80,1,3
6621,190,81,1,3
6622,190,82,1,3
6623,190,83,1,4
6624,190,84,1,3
6625,190,85,1,3
6626,190,86,1,3
6627,190,87,1,3
6628,190,88,1,3
6629,190,89,1,3
6630,190,90,1,3
6631,190,91,1,3
6632,190,92,1,3
6633,190,93,1,4
6634,192,0,0,3
6635,192,1,0,3
6636,192,2,1,1
6637,192,3,1,1
6638,192,4,1,1
6639,192,5,2,1
6640,192,6,2,1
6641,192,7,2,1
6642,192,8,0,1
6643,192,9,0,1
6644,192,10,0,1
6645,192,11,0,1
6646,192,12,0,1
6647,192,13,2,1
6648,192,14,2,1
6649,192,15,1,1
6650,192,16,2,1
6651,192,17,2,1
6652,192,18,2,1
6653,192,20,0,2
6654,192,21,0,1
6655,192,22,0,1
6656,192,23,2,1
6657,192,24,2,1
6658,192,25,2,1
6659,192,26,2,1
6660,192,27,2,1
6661,192,28,1,1
6662,192,29,2,1
6663,192,30,2,1
6664,192,31,0,1
6665,192,32,0,1
6666,192,33,0,1
6667,192,34,0,1
6668,192,35,2,1
6669,192,36,2,1
6670,192,37,2,1
6671,192,38,2,1
6672,192,39,2,1
6673,192,40,1,1
6674,192,41,2,1
6675,192,42,1,1
6676,192,43,1,1
6677,192,44,1,1
6678,192,45,1,1
6679,192,46,2,1
6680,192,47,2,1
6681,192,48,1,1
6682,192,49,1,1
6683,192,50,2,1
6684,192,51,2,1
6685,192,52,2,1
6686,192,53,2,1
6687,192,54,1,2
6688,192,55,1,2
6689,192,56,2,5
6690,192,57,2,3
6691,192,60,0,2
6692,192,61,0,2
6693,192,62,0,2
6694,192,63,2,6
6695,192,64,2,5
6696,192,65,2,7
6697,192,66,2,5
6698,192,67,2,5
6699,192,68,2,5
6700,192,69,0,2
6701,192,70,0,2
6702,192,71,2,7
6703,192,72,2,1
6704,192,80,1,3
6705,192,81,1,3
6706,192,82,1,3
6707,192,83,1,3
6708,192,84,1,2
6709,192,85,1,3
6710,192,86,1,2
6711,192,87,1,3
6712,192,88,1,3
6713,192,89,1,3
6714,192,90,1,3
6715,192,91,1,2
6716,192,92,1,3
6717,192,93,1,3
6718,192,94,1,1
6719,195,0,0,3
6720,195,1,0,3
6721,195,2,1,6
6722,195,3,1,7
6723,195,4,1,6
6724,195,5,2,15
6725,195,6,2,15
6726,195,7,2,14
6727,195,20,0,4
6728,195,21,0,4
6729,195,22,0,3
6730,195,23,2,16
6731,195,24,2,15
6732,195,25,2,13
6733,195,26,2,11
6734,195,27,2,5
6735,195,40,1,4
6736,195,41,2,10
6737,195,42,1,4
6738,195,43,1,4
6739,195,44,1,4
6740,195,45,1,4
6741,195,46,2,9
6742,195,47,2,10
6743,195,48,1,4
6744,195,49,1,4
6745,195,50,2,1
6746,195,60,0,3
6747,195,61,0,3
6748,195,62,0,3
6749,195,63,2,9
6750,195,64,2,9
6751,195,65,2,9
6752,195,66,2,9
6753,195,67,2,8
6754,195,68,2,8
6755,195,69,0,1
6756,195,80,1,4
6757,195,81,1,3
6758,195,82,1,3
6759,195,83,1,4
6760,195,84,1,4
6761,195,85,1,3
6762,195,86,1,4
6763,195,87,1,4
6764,195,88,1,3
6765,195,89,1,3
6766,195,90,1,3
6767,195,91,1,3
6768,195,92,1,3
6769,195,93,1,1
6770,196,0,0,3
6771,196,1,0,2
6772,196,2,1,2
6773,196,3,1,3
6774,196,4,1,4
6775,196,5,2,7
6776,196,6,2,6
6777,196,7,2,6
6778,196,8,0,2
6779,196,9,0,2
6780,196,10,0,2
6781,196,11,0,2
6782,196,12,0,2
6783,196,13,2,1
6784,196,20,0,2
6785,196,21,0,2
6786,196,22,0,2
6787,196,23,2,7
6788,196,24,2,6
6789,196,25,2,7
6790,196,26,2,6
6791,196,27,2,7
6792,196,28,1,3
6793,196,29,2,8
6794,196,30,2,7
6795,196,40,1,3
6796,196,41,2,7
6797,196,42,1,3
6798,196,43,1,3
6799,196,44,1,3
6800,196,45,1,3
6801,196,46,2,6
6802,196,47,2,6
6803,196,48,1,3
6804,196,49,1,4
6805,196,50,2,6
6806,196,51,2,5
6807,196,52,2,1
6808,196,60,0,2
6809,196,61,0,2
6810,196,62,0,2
6811,196,63,2,7
6812,196,64,2,10
6813,196,65,2,8
6814,196,66,2,9
6815,196,67,2,9
6816,196,68,2,7
6817,196,69,0,2
6818,196,70,0,1
6819,196,80,1,3
6820,196,81,1,3
6821,196,82,1,4
6822,196,83,1,3
6823,196,84,1,3
6824,196,85,1,3
6825,196,86,1,3
6826,196,87,1,3
6827,196,88,1,3
6828,196,89,1,3
6829,196,90,1,4
6830,196,91,1,3
6831,196,92,1,3
6832,196,93,1,3
6833,197,0,0,4
6834,197,1,0,3
6835,197,2,1,3
6836,197,3,1,2
6837,197,4,1,3
6838,197,5,2,3
6839,197,6,2,4
6840,197,7,2,5
6841,197,8,0,2
6842,197,9,0,3
6843,197,10,0,6
6844,197,11,0,3
6845,197,12,0,3
6846,197,13,2,1
6847,197,20,0,3
6848,197,21,0,3
6849,197,22,0,2
6850,197,23,2,8
6851,197,24,2,7
6852,197,25,2,7
6853,197,26,2,7
6854,197,27,2,7
6855,197,28,1,3
6856,197,29,2,4
6857,197,30,2,5
6858,197,40,1,2
6859,197,41,2,5
6860,197,42,1,3
6861,197,43,1,3
6862,197,44,1,3
6863,197,45,1,3
6864,197,46,2,7
6865,197,47,2,6
6866,197,48,1,3
6867,197,49,1,3
6868,197,50,2,5
6869,197,51,2,5
6870,197,52,2,1
6871,197,60,0,2
6872,197,61,0,2
6873,197,62,0,2
6874,197,63,2,6
6875,197,64,2,6
6876,197,65,2,5
6877,197,66,2,6
6878,197,67,2,6
6879,197,68,2,6
6880,197,69,0,2
6881,197,70,0,2
6882,197,71,2,4
6883,197,80,1,3
6884,197,81,1,3
6885,197,82,1,3
6886,197,83,1,3
6887,197,84,1,3
6888,197,85,1,3
6889,197,86,1,3
6890,197,87,1,3
6891,197,88,1,3
6892,197,89,1,3
6893,197,90,1,3
6894,197,91,1,3
6895,197,92,1,3
6896,197,93,1,3
6897,197,94,1,1
